fideid,name,country,sex,title,w_title,o_title,foa_title,standart_rating,rapid_rating,blitz_rating,birthday,flag,IM,IM_year,WFM,WFM_year,WCM,WCM_year,GM,GM_year,WIM,WIM_year,FM,FM_year,CM,CM_year,WGM,WGM_year,WH,WH_year
13829610,"Sydykov, Bayastan",KGZ,M,FM,N/A,N/A,N/A,2221,2297,2304,2011,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,True,2024,False,0,False,0
7801076,Syed Ahmad Ali,PAK,M,FM,N/A,N/A,N/A,2085,2134,0,1990,N/A,False,0,False,0,False,0,False,0,False,0,True,2015,True,2014,False,0,False,0
5007046,"Syed Anwar, Shazuli",IND,M,FM,N/A,N/A,N/A,2113,2075,2143,1978,i,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0,False,0
1100521,"Sygulski, Artur",POL,M,IM,N/A,N/A,N/A,2378,2336,0,1960,i,True,1984,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1199668,"Sygulski, Piotr",POL,M,CM,N/A,N/A,N/A,2200,2068,1914,2002,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
1402137,"Sylvan, Jacob",DEN,M,IM,N/A,N/A,N/A,2332,2280,2402,1976,N/A,True,2019,False,0,False,0,False,0,False,0,True,2012,False,0,False,0,False,0
4133358,"Syrchikov, Alexander",RUS,M,IM,N/A,N/A,N/A,2062,1972,1994,1960,N/A,True,2013,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
4611993,"Syre, Christian",GER,M,FM,N/A,N/A,N/A,2150,2109,2073,1954,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
12942448,"Syrov, Arkadi",GER,M,FM,N/A,N/A,N/A,2340,0,2244,1997,N/A,False,0,False,0,False,0,False,0,False,0,True,2019,False,0,False,0,False,0
4119983,"Syrtlanov, Vil",RUS,M,FM,N/A,N/A,N/A,2378,0,0,1966,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
4604997,"Syska, Albert",GER,M,FM,N/A,N/A,N/A,2164,0,0,1949,N/A,False,0,False,0,False,0,False,0,False,0,True,2007,False,0,False,0,False,0
14116472,"Sysoenko, Aleksey",UKR,M,FM,N/A,N/A,N/A,2302,2290,2250,1987,i,False,0,False,0,False,0,False,0,False,0,True,2013,False,0,False,0,False,0
4198689,"Sysoev, Vjacheslav",RUS,M,FM,N/A,N/A,N/A,2206,2320,2243,1967,i,False,0,False,0,False,0,False,0,False,0,True,2012,False,0,False,0,False,0
4154916,"Sysolyatin, Evgeny",RUS,M,FM,N/A,N/A,N/A,2271,2082,2072,1977,i,False,0,False,0,False,0,False,0,False,0,True,2008,False,0,False,0,False,0
1118188,"Szablowski, Pawel",POL,M,IM,N/A,N/A,N/A,2450,0,0,1986,i,True,2011,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1206532,"Szabo, Attila",ROU,M,FM,N/A,N/A,N/A,2147,2208,2255,1969,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
727105,"Szabo, Balazs",HUN,M,FM,N/A,N/A,N/A,2213,2319,2317,1987,N/A,False,0,False,0,False,0,False,0,False,0,True,2012,False,0,False,0,False,0
733776,"Szabo, Bence",HUN,M,IM,N/A,FT,N/A,2344,0,2375,1994,N/A,True,2013,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1205064,"Szabo, Gergely-Andras-Gyula",ROU,M,GM,N/A,FT,N/A,2491,2374,2450,1983,N/A,True,2001,False,0,False,0,True,2010,False,0,False,0,False,0,False,0,False,0
722901,"Szabo, Krisztian",HUN,M,GM,N/A,N/A,N/A,2480,2541,2541,1989,i,True,2005,False,0,False,0,True,2010,False,0,False,0,False,0,False,0,False,0
787086,"Szabo, Marton Mihaly",HUN,M,FM,N/A,N/A,N/A,2285,2276,2166,2001,N/A,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0,False,0
701270,"Szabolcsi, Janos",HUN,M,IM,N/A,N/A,N/A,2162,2293,2319,1952,N/A,True,1988,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1123203,"Szadkowski, Kamil",POL,M,FM,N/A,NA,N/A,2190,2176,2156,1981,N/A,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0,False,0
711691,"Szajbely, Zsigmond",HUN,M,FM,N/A,N/A,N/A,2283,2301,2307,1998,N/A,False,0,False,0,False,0,False,0,False,0,True,2016,False,0,False,0,False,0
705624,"Szakolczai, Peter",SUI,M,FM,N/A,N/A,N/A,2147,2094,2157,1973,N/A,False,0,False,0,False,0,False,0,False,0,True,2005,False,0,False,0,False,0
724378,"Szalai, Kornel",HUN,M,IM,N/A,N/A,N/A,2369,0,2414,1986,N/A,True,2013,False,0,False,0,False,0,False,0,True,2005,False,0,False,0,False,0
700347,"Szalanczi, Emil",HUN,M,IM,N/A,N/A,N/A,1856,2007,1974,1953,N/A,True,1986,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
784923,"Szalay-Ocsak, Bank",HUN,M,FM,N/A,N/A,N/A,2146,2100,2116,2006,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,True,2023,False,0,False,0
719056,"Szamoskozi, Gabor",HUN,M,FM,N/A,N/A,N/A,2231,2170,2254,1983,N/A,False,0,False,0,False,0,False,0,False,0,True,2008,False,0,False,0,False,0
1112163,"Szczechowicz, Bartosz",POL,M,FM,N/A,N/A,N/A,2202,0,2191,1980,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1102931,"Szczep, Zbigniew",POL,M,CM,N/A,N/A,N/A,2205,0,0,1968,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2022,False,0,False,0
1120395,"Szczepanek, Radoslaw",POL,M,CM,N/A,N/A,N/A,2205,2116,2161,1983,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2021,False,0,False,0
1107992,"Szczesniak, Konrad",POL,M,CM,N/A,N/A,N/A,2020,0,1977,1969,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
21858845,"Szczotka, Klara",POL,F,WFM,WFM,N/A,N/A,2138,2027,1948,2008,w,False,0,True,2024,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1185489,"Szczurek, Krzysztof",POL,M,FM,N/A,N/A,N/A,2254,2135,2177,2003,N/A,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0,False,0
1106678,"Szczygiel, Agnieszka",POL,F,WFM,WFM,N/A,N/A,2066,0,0,1974,wi,False,0,True,1993,False,0,False,0,False,0,False,0,False,0,False,0,False,0
710466,"Szeberenyi, Adam",HUN,M,IM,N/A,N/A,N/A,2282,2261,2277,1983,N/A,True,2001,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
703907,"Szekeres, Tibor",HUN,M,CM,N/A,N/A,N/A,2051,0,2131,1952,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0
1112228,"Szelag, Marcin",POL,M,IM,N/A,N/A,N/A,2396,2355,2309,1981,N/A,True,2001,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
705675,"Szelenyi, Norbert",HUN,M,FM,N/A,N/A,N/A,2245,2179,2204,1970,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
700924,"Szeles, Karoly",HUN,M,FM,N/A,N/A,N/A,2215,0,0,1946,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
712264,"Szente Varga, Fruzsina",HUN,F,WFM,WFM,N/A,N/A,2083,1999,1996,1996,w,False,0,True,2019,False,0,False,0,False,0,False,0,False,0,False,0,False,0
715670,"Szieberth, Adam",HUN,M,IM,N/A,N/A,N/A,2255,2310,0,1967,N/A,True,2000,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
797073,"Szikszai, Bertalan",HUN,M,FM,N/A,N/A,N/A,2280,2150,2191,2007,N/A,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0,False,0
717614,"Szilagyi, Zsolt",HUN,M,FM,N/A,N/A,N/A,2315,2331,2353,1983,i,False,0,False,0,False,0,False,0,False,0,True,2006,False,0,False,0,False,0
14901307,"Szitkey, Milan",SVK,M,FM,N/A,N/A,N/A,2028,2002,2106,1950,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1002457,"Sziva, Erika",NED,F,WGM,WGM,N/A,N/A,2199,0,0,1967,w,False,0,False,0,False,0,False,0,True,1989,False,0,False,0,True,2001,False,0
1103440,"Szmacinska, Grazyna",POL,F,WIM,WIM,N/A,N/A,2024,1954,1954,1953,wi,False,0,False,0,False,0,False,0,True,1978,False,0,False,0,False,0,False,0
1124730,"Szmyd, Arkadiusz",POL,M,CM,N/A,N/A,N/A,2115,2040,1952,1983,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0
1100050,"Sznapik, Aleksander",POL,M,IM,N/A,N/A,N/A,2390,2351,2345,1951,i,True,1977,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1116916,"Szoen, Dariusz",POL,M,IM,N/A,N/A,N/A,2377,2386,0,1986,i,True,2005,False,0,False,0,False,0,False,0,True,2004,False,0,False,0,False,0
701157,"Szollosi, Laszlo",HUN,M,FM,N/A,N/A,N/A,2071,0,0,1959,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1174282,"Szostko, Jakub",POL,M,FM,N/A,N/A,N/A,2220,2147,2139,1999,i,False,0,False,0,False,0,False,0,False,0,True,2015,False,0,False,0,False,0
330590,"Szotkowski, Jakub",CZE,M,IM,N/A,N/A,N/A,2298,2212,2210,1997,N/A,True,2018,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1184989,"Szpar, Milosz",POL,M,IM,N/A,N/A,N/A,2457,2402,2449,2002,N/A,True,2022,False,0,False,0,False,0,False,0,True,2017,False,0,False,0,False,0
1118455,"Szromba, Edyta",POL,F,WFM,WFM,N/A,N/A,2025,0,1977,1985,w,False,0,True,2012,False,0,False,0,False,0,False,0,False,0,False,0,False,0
2115956,"Sztokbant, Bernardo Vainzoff",BRA,M,FM,N/A,N/A,N/A,2213,2140,2260,1993,i,False,0,False,0,False,0,False,0,False,0,True,2015,False,0,False,0,False,0
723967,"Sztruhar, Zsuzsa Dr.",HUN,F,WCM,WCM,NA,N/A,2012,0,0,1986,wi,False,0,False,0,True,2021,False,0,False,0,False,0,False,0,False,0,False,0
763985,"Szucs, Edina",HUN,F,WCM,WCM,N/A,N/A,1933,1878,1960,2000,w,False,0,False,0,True,2017,False,0,False,0,False,0,False,0,False,0,False,0
1202600,"Szuhanek, Ranko",SRB,M,IM,N/A,N/A,N/A,2426,2405,2403,1974,N/A,True,1998,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
706019,"Szuk, Balazs",HUN,M,IM,N/A,N/A,N/A,2366,0,0,1977,N/A,True,2001,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
702412,"Szurovszky, Elek",HUN,M,FM,N/A,N/A,N/A,1967,1975,2004,1944,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1167677,"Szustakowski, Antoni",POL,M,FM,N/A,N/A,N/A,2356,2190,2215,2000,N/A,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0,False,0
3202585,"Szuveges, Grant",AUS,M,FM,N/A,N/A,N/A,2129,0,0,1976,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
3202640,"Szuveges, Narelle S",AUS,F,WIM,WIM,N/A,N/A,1705,0,0,1978,w,False,0,False,0,False,0,False,0,True,2005,False,0,False,0,False,0,False,0
1126431,"Szwed, Jacek",POL,M,FM,N/A,N/A,N/A,2321,2279,2279,1989,N/A,False,0,False,0,False,0,False,0,False,0,True,2006,False,0,False,0,False,0
1110535,"Szymanski, Marcin",POL,M,IM,N/A,N/A,N/A,2388,2371,2368,1983,i,True,2003,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1118242,"Szymanski, Piotr",POL,M,CM,N/A,N/A,N/A,2229,2235,0,1984,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2016,False,0,False,0
1100262,"Szypulski, Andrzej",POL,M,IM,N/A,N/A,N/A,2405,0,0,1962,i,True,1988,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1101307,"Szyszko, Ignacy",POL,M,FM,N/A,N/A,N/A,2305,0,0,1964,i,False,0,False,0,False,0,False,0,False,0,True,2022,False,0,False,0,False,0
1109626,"Szyszylo, Rafal",POL,M,CM,N/A,N/A,N/A,2114,2020,1933,1971,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2022,False,0,False,0
1008048,"Tabak, Stefan",NED,M,FM,N/A,N/A,N/A,2184,2173,2056,1968,N/A,False,0,False,0,False,0,False,0,False,0,True,2016,False,0,False,0,False,0
12521213,"Tabatabaei, M. Amin",IRI,M,GM,N/A,N/A,N/A,2668,2556,2591,2001,N/A,True,2015,False,0,False,0,True,2018,False,0,True,2010,True,2009,False,0,False,0
13600214,"Tabatadze, Tamaz",GEO,M,IM,N/A,N/A,N/A,2383,2372,0,1968,i,True,1993,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
54163625,"Tabermakova, Leila",FID,F,WFM,WFM,N/A,N/A,2083,1992,1949,2009,w,False,0,True,2024,True,2024,False,0,False,0,False,0,False,0,False,0,False,0
1600680,"Tabernig, Bernhard",AUT,M,FM,N/A,N/A,N/A,2256,2273,2290,1972,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
2208466,"Taboas Rodriguez, Daniel",ESP,M,FM,N/A,N/A,N/A,2335,2267,2365,1975,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
701904,"Tabor, Jozsef",HUN,M,IM,N/A,N/A,N/A,2064,0,0,1936,i,True,1984,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
14100347,"Taborov, Boris",UKR,M,FM,N/A,N/A,N/A,2313,2171,2104,1960,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0,False,0
307491,"Taborsky, Rostislav",CZE,M,FM,N/A,N/A,N/A,2069,1910,1935,1972,N/A,False,0,False,0,False,0,False,0,False,0,True,2013,False,0,False,0,False,0
4132254,"Tabrina, Anna",RUS,F,WFM,WFM,N/A,N/A,2136,0,0,1982,wi,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
24563617,"Tabuenca Mendataurigoitia, Daniel",ESP,M,FM,N/A,N/A,N/A,2403,2304,2286,2009,N/A,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0,False,0
3838323,"Tacas Cardenas, Andrea Ximena",PER,F,WCM,WCM,N/A,N/A,1835,1778,1655,2006,w,False,0,False,0,True,2024,False,0,False,0,False,0,False,0,False,0,False,0
610151,"Taddei, Benoit",FRA,M,FM,N/A,N/A,N/A,2230,2280,2304,1979,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
15700330,"Tadese, Estube Haileselassie",ETH,M,CM,N/A,N/A,N/A,2097,2067,1998,1991,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2016,False,0,False,0
24526134,"Tadevosyan, Aspet",ESP,M,CM,N/A,N/A,N/A,2194,2130,2117,2005,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2022,False,0,False,0
916412,"Tadic, Branko",SRB,M,GM,N/A,FST,N/A,2403,2454,2393,1973,N/A,True,1999,False,0,False,0,True,2010,False,0,False,0,False,0,False,0,False,0
933341,"Tadic, Katarina",SRB,F,WFM,WFM,N/A,N/A,1924,1976,2039,1977,w,False,0,True,2013,False,0,False,0,False,0,False,0,False,0,False,0,False,0
958980,"Tadic, Stefan",SRB,M,IM,N/A,N/A,N/A,2417,2338,2379,2005,N/A,True,2021,False,0,False,0,False,0,False,0,True,2019,False,0,False,0,False,0
4602650,"Taeger, Winfried",GER,M,FM,N/A,N/A,N/A,2280,0,0,1944,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1201123,"Taga, Georgica",ROU,M,FM,N/A,N/A,N/A,2099,1999,0,1952,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
4624530,"Taggatz, Mario",GER,M,FM,N/A,N/A,N/A,2149,2189,2135,1967,N/A,False,0,False,0,False,0,False,0,False,0,True,2009,False,0,False,0,False,0
2054019,"Taghizadeh, Rayan",USA,M,FM,N/A,N/A,N/A,2269,0,0,2002,N/A,False,0,False,0,False,0,False,0,False,0,True,2014,False,0,False,0,False,0
601918,"Tagnon, Nicole",FRA,F,WFM,WFM,N/A,N/A,1956,0,0,1950,wi,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
4800150,"Taha Yasen, Mohammed",IRQ,M,FM,N/A,N/A,N/A,2357,0,0,1973,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
10600701,"Tahan, Sabry",EGY,M,IM,N/A,N/A,N/A,2157,2135,2186,1959,i,True,1999,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
26090961,"Tahay, Alexis",FRA,M,IM,N/A,N/A,N/A,2364,2352,2325,1997,N/A,True,2022,False,0,False,0,False,0,False,0,True,2017,False,0,False,0,False,0
12528846,"Tahbaz, Arash",IRI,M,IM,N/A,NA,N/A,2436,2358,2372,2000,N/A,True,2017,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
7105347,"Taher, Yoseph Theolifus",INA,M,IM,N/A,N/A,N/A,2439,2352,2352,1999,N/A,True,2018,False,0,False,0,False,0,False,0,True,2016,False,0,False,0,False,0
13401661,"Tahirov, Farhad",AZE,M,GM,N/A,N/A,N/A,2452,0,2392,1987,i,True,2001,False,0,False,0,True,2002,False,0,False,0,False,0,False,0,False,0
13414224,"Tahirova, Sevil",AZE,F,WCM,WCM,N/A,N/A,1800,0,1759,2002,wi,False,0,False,0,True,2017,False,0,False,0,False,0,False,0,False,0,False,0
2804069,"Taichman, Ori",ISR,M,FM,N/A,N/A,N/A,2345,2315,2286,1995,N/A,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0,False,0
5500770,"Taieb, Sahbi",TUN,M,CM,N/A,N/A,N/A,2148,2116,2106,1987,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0
728500,"Takacs, Balazs",HUN,M,IM,N/A,N/A,N/A,2323,2234,2310,1987,N/A,True,2016,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
701289,"Takacs, Lajos",HUN,M,FM,N/A,N/A,N/A,1960,2130,0,1957,N/A,False,0,False,0,False,0,False,0,False,0,True,1987,False,0,False,0,False,0
14918854,"Takacs, Laszlo",SVK,M,FM,N/A,N/A,N/A,2212,2194,2136,1997,N/A,False,0,False,0,False,0,False,0,False,0,True,2018,False,0,False,0,False,0
7000162,"Takahashi, Takayoshi",JPN,M,CM,N/A,N/A,N/A,2205,0,0,1957,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2009,False,0,False,0
10010173,Takali Milly,UGA,F,WCM,WCM,NA,N/A,1697,1714,1732,1994,w,False,0,False,0,True,2024,False,0,False,0,False,0,False,0,False,0,False,0
7600941,"Takieddine, Sami",SYR,M,FM,N/A,N/A,N/A,0,0,0,1977,N/A,False,0,False,0,False,0,False,0,False,0,True,1993,False,0,False,0,False,0
13800949,"Takyrbashev, Tilek",KGZ,M,FM,N/A,N/A,N/A,1952,2036,1998,1956,N/A,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0,False,0
4123018,"Talanina, Lidia",RUS,F,WFM,WFM,N/A,N/A,2170,0,0,1976,wi,False,0,True,2014,False,0,False,0,False,0,False,0,False,0,False,0,False,0
7903715,"Talbi, Chafik",ALG,M,FM,N/A,N/A,N/A,2224,2250,2186,1991,i,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0,False,0
19600038,"Taleb Mohamed, Ahmed",MTN,M,CM,N/A,FI,N/A,1955,2002,1921,1973,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2013,False,0,False,0
9300201,"Taleb, Moussa",UAE,M,GM,N/A,N/A,N/A,2406,2378,2306,1978,i,False,0,False,0,False,0,True,2004,False,0,False,0,False,0,False,0,False,0
13429078,"Talibov, Shiroghlan",AZE,M,IM,N/A,N/A,N/A,2431,2228,2335,2006,N/A,True,2024,False,0,False,0,False,0,False,0,True,2021,False,0,False,0,False,0
303445,"Talla, Vladimir",CZE,M,GM,N/A,IA,N/A,2392,2398,0,1973,i,True,2000,False,0,False,0,True,2010,False,0,False,0,False,0,False,0,False,0
1505785,"Tallaksen, Levi Andre",NOR,M,FM,N/A,N/A,N/A,2326,0,0,1993,N/A,False,0,False,0,False,0,False,0,False,0,True,2018,False,0,False,0,False,0
2208733,"Tallarico Tallarico, Ovidio Mario",ESP,M,CM,N/A,N/A,N/A,1964,2078,2103,1960,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
2283743,"Tallo Dominguez, Imar",ESP,M,FM,N/A,N/A,N/A,2295,2186,2217,1995,N/A,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0,False,0
1223356,"Talu, Mircea",ROU,M,FM,N/A,N/A,N/A,2307,2355,2281,2002,N/A,False,0,False,0,False,0,False,0,False,0,True,2019,False,0,False,0,False,0
2616378,"Talukdar, Rohan",CAN,M,IM,N/A,N/A,N/A,2362,0,0,2003,N/A,True,2022,False,0,False,0,False,0,False,0,True,2018,True,2013,False,0,False,0
30962498,"Talwalkar, Vedant",USA,M,FM,N/A,N/A,N/A,2053,0,1899,2010,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0,False,0
30907730,"Talyansky, Seth",USA,M,CM,N/A,N/A,N/A,2202,0,2142,2001,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0
4136187,"Tamaev, Taimuraz",RUS,M,FM,N/A,N/A,N/A,2172,2145,2040,1960,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
801798,"Tamai, Roberto",ITA,M,FM,N/A,N/A,N/A,2123,0,0,1957,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
3529169,"Tamames Soria, Cesar Manuel",CUB,M,IM,N/A,N/A,N/A,2163,2176,2118,2008,N/A,True,2023,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
2226952,"Tamayo Romay, Javier",ESP,M,CM,N/A,N/A,N/A,2210,2123,0,1978,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2008,False,0,False,0
3314170,"Tambo, Camila",BOL,F,WCM,WCM,N/A,N/A,1573,1611,1539,2007,wi,False,0,False,0,True,2016,False,0,False,0,False,0,False,0,False,0,False,0
10685723,"Tamer Waguih, Farid",EGY,M,FM,N/A,N/A,N/A,2158,2093,2055,2010,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0,False,0
10621199,"Tamer, Ahmed",EGY,M,FM,N/A,N/A,N/A,2153,2151,2198,2006,N/A,False,0,False,0,False,0,False,0,False,0,True,2022,True,2013,False,0,False,0
10621202,"Tamer, Mohamed",EGY,M,FM,N/A,NA,N/A,2008,1927,1977,2004,N/A,False,0,False,0,False,0,False,0,False,0,True,2012,False,0,False,0,False,0
7100353,"Tamin, Upi Darmayana",INA,F,WIM,WIM,IA,N/A,2039,0,0,1970,wi,False,0,False,0,False,0,False,0,True,1985,False,0,False,0,False,0,False,0
4904087,Tamir Saruul,MGL,F,WCM,WCM,N/A,N/A,1813,1842,1798,2003,wi,False,0,False,0,True,2016,False,0,False,0,False,0,False,0,False,0,False,0
501018,"Tammela, Kari",FIN,M,FM,N/A,N/A,N/A,2124,0,0,1959,N/A,False,0,False,0,False,0,False,0,False,0,True,2010,False,0,False,0,False,0
13601040,"Tammert, Iamze",GER,F,WIM,WIM,N/A,N/A,2228,0,0,1971,wi,False,0,True,2009,False,0,False,0,True,2014,False,0,False,0,False,0,False,0
11500255,"Tamra, Attallah",PLE,M,FM,N/A,N/A,N/A,1920,1965,1957,1960,i,False,0,False,0,False,0,False,0,False,0,True,2016,True,2015,False,0,False,0
11307625,"Tamuhla, Londani",BOT,F,WFM,WFM,N/A,N/A,1796,1776,1730,1999,wi,False,0,True,2017,False,0,False,0,False,0,False,0,False,0,False,0,False,0
406970,"Tan, Desmond T N",ENG,M,FM,N/A,N/A,N/A,2304,0,0,1983,i,False,0,False,0,False,0,False,0,False,0,True,2004,False,0,False,0,False,0
12412120,"Tan, Huynh Thanh Truc",VIE,F,WFM,WFM,N/A,N/A,1859,1873,1842,2003,wi,False,0,True,2015,False,0,False,0,False,0,False,0,False,0,False,0,False,0
5813280,"Tan, Jane",SGP,F,WCM,WCM,N/A,N/A,0,0,0,,w,False,0,False,0,True,2012,False,0,False,0,False,0,False,0,False,0,False,0
5805678,"Tan, Jun Hao",SGP,M,CM,N/A,N/A,N/A,1937,1947,1934,2001,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2015,False,0,False,0
5710413,"Tan, Jun Ying",MAS,M,FM,N/A,N/A,N/A,2368,2122,2097,2003,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,True,2014,False,0,False,0
3206882,"Tan, Justin",AUS,M,GM,N/A,N/A,N/A,2507,2403,2501,1997,N/A,True,2015,False,0,False,0,True,2018,False,0,True,2013,False,0,False,0,False,0
1010280,"Tan, Kevin",NED,M,FM,N/A,N/A,N/A,2182,0,0,1986,i,False,0,False,0,False,0,False,0,False,0,True,2022,False,0,False,0,False,0
2617579,"Tan, Kylie",CAN,F,WCM,WCM,N/A,N/A,1621,0,0,2004,wi,False,0,False,0,True,2014,False,0,False,0,False,0,False,0,False,0,False,0
5704820,"Tan, Li Ting",MAS,F,WFM,WFM,N/A,N/A,2091,1981,1981,1998,w,False,0,True,2014,True,2014,False,0,False,0,False,0,False,0,False,0,False,0
5800048,"Tan, Lian Ann",SGP,M,IM,N/A,N/A,N/A,2231,0,0,1947,i,True,1973,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1011316,"Tan, Matthew",NED,M,IM,N/A,N/A,N/A,2411,2419,2478,1988,i,True,2012,False,0,False,0,False,0,False,0,True,2008,False,0,False,0,False,0
5801974,"Tan, Weiliang",SGP,M,CM,N/A,N/A,N/A,2213,2165,2155,1993,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2013,False,0,False,0
5800773,"Tan, Winnie",SGP,F,WCM,WCM,N/A,N/A,2050,0,0,1970,wi,False,0,False,0,True,2012,False,0,False,0,False,0,False,0,False,0,False,0
8603642,"Tan, Zhongyi",CHN,F,GM,WGM,N/A,N/A,2561,2507,2457,1991,w,False,0,False,0,False,0,True,2017,False,0,False,0,False,0,True,2009,False,0
729159,"Tanacs, Anna",HUN,F,WFM,WFM,N/A,N/A,1992,0,0,1992,wi,False,0,True,2009,False,0,False,0,False,0,False,0,False,0,False,0,False,0
7000464,"Tanaka, Haruko",JPN,F,WCM,WCM,N/A,N/A,2050,0,0,1968,wi,False,0,False,0,True,2009,False,0,False,0,False,0,False,0,False,0,False,0
7002351,"Tanaka, Taira Tyler",CAN,M,FM,N/A,N/A,N/A,2238,0,0,2005,N/A,False,0,False,0,False,0,False,0,False,0,True,2023,True,2019,False,0,False,0
7000332,"Tanaka, Yuuki",JPN,M,CM,N/A,N/A,N/A,2225,0,0,1977,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2009,False,0,False,0
1285858,"Tanasie, Cosmin",ROU,M,CM,N/A,N/A,N/A,2198,2101,1924,2010,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
